autistic,prolific_pid,expression,unique_property,occlusion,set_a_dist_feature,set_a,set_b
Yes (clinically diagnosed),66791803d705a68960cb4976,large circles,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),66791803d705a68960cb4976,large blue stars,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),66791803d705a68960cb4976,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),66791803d705a68960cb4976,large squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),66791803d705a68960cb4976,small squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),66791803d705a68960cb4976,small pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),66791803d705a68960cb4976,two black circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),66791803d705a68960cb4976,stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),66791803d705a68960cb4976,large stars,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),66791803d705a68960cb4976,two small green stars and a large pink triangle,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),66791803d705a68960cb4976,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),66791803d705a68960cb4976,large triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),66791803d705a68960cb4976,no two green pentagons with a black square and no two green triangles with black square.,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),66791803d705a68960cb4976,black triangles and blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),66791803d705a68960cb4976,two circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),66791803d705a68960cb4976,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),66791803d705a68960cb4976,large triangles,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),66791803d705a68960cb4976,small blue squares,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two pentagons and a triangle.,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two pentagons and a square.,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two squares and a star.,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two circles and a star.,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two triangles and a square.,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two triangles and a star.,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two circles and a triangle.,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two stars and a pentagon.,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two squares and a star.,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two squares and a star.,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two squares and a pentagon.,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,a round shape.,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two circles and a square.,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two stars and a circle.,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two stars and a triangle.,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two stars and a square.,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two stars and a circle.,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two triangles and a pentagon.,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two pentagons and a square.,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two triangles and a star.,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two circles and a pentagon.,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two circles and a triangle.,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,a circle and two triangles.,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),6717facf8187e52bf0861ca2,two circles and a triangle.,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),6732b60f577688a2e7686ee0,two pink pentagons and a blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),6732b60f577688a2e7686ee0,two black pentagons and a smaller pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),6732b60f577688a2e7686ee0,two green squares and a pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6732b60f577688a2e7686ee0,two pink circles and a smaller black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6732b60f577688a2e7686ee0,two pink triangles and a black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6732b60f577688a2e7686ee0,two green triangles and a pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6732b60f577688a2e7686ee0,two pink circles and a blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6732b60f577688a2e7686ee0,two blue stars and a black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6732b60f577688a2e7686ee0,two blue squares and a black star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6732b60f577688a2e7686ee0,two green squares and a black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6732b60f577688a2e7686ee0,two small black squares and a green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6732b60f577688a2e7686ee0,two black pentagons and a pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),6732b60f577688a2e7686ee0,two black circles and a green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),6732b60f577688a2e7686ee0,two black stars and a blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),6732b60f577688a2e7686ee0,two pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),6732b60f577688a2e7686ee0,two small green stars and a pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),6732b60f577688a2e7686ee0,two stars and a pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),6732b60f577688a2e7686ee0,two green triangles and a blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),6732b60f577688a2e7686ee0,two green pentagons and a black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),6732b60f577688a2e7686ee0,two black triangles and a blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),6732b60f577688a2e7686ee0,two green circles and a blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),6732b60f577688a2e7686ee0,two black circles and a green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),6732b60f577688a2e7686ee0,two blue triangles and a black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),6732b60f577688a2e7686ee0,two blue squares and a green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),676060d8382a3f0292c2c788,two large pink pentagons followed by a smaller blue triangle.,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),676060d8382a3f0292c2c788,two large black pentagons followed by a smaller pink square.,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),676060d8382a3f0292c2c788,two small green squares followed by a larger pink star.,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),676060d8382a3f0292c2c788,two large pink circles followed by a smaller black star.,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),676060d8382a3f0292c2c788,two small pink triangles followed by a larger black square.,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),676060d8382a3f0292c2c788,two small green triangles followed by a larger pink star.,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),676060d8382a3f0292c2c788,two large pink circles followed by a smaller blue triangle.,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),676060d8382a3f0292c2c788,two large blue stars followed by a smaller black pentagon.,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),676060d8382a3f0292c2c788,two large blue squares followed by a smaller black star.,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),676060d8382a3f0292c2c788,two large green squares followed by a smaller black star.,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),676060d8382a3f0292c2c788,two small black squares followed by a larger green pentagon.,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),676060d8382a3f0292c2c788,two small black pentagons followed by a larger pink circle.,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),676060d8382a3f0292c2c788,two small black circles followed by a larger green square.,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),676060d8382a3f0292c2c788,two small black stars followed by a larger blue circle.,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),676060d8382a3f0292c2c788,two large pink stars followed by a smaller green triangle.,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),676060d8382a3f0292c2c788,two small green stars followed by a larger pink square.,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),676060d8382a3f0292c2c788,two large green stars followed by a smaller pink circle.,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),676060d8382a3f0292c2c788,two large green triangles followed by a smaller blue pentagon.,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),676060d8382a3f0292c2c788,two small green pentagons followed by a larger black square.,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),676060d8382a3f0292c2c788,two large black triangles followed by a smaller blue star.,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),676060d8382a3f0292c2c788,two small green circles followed by a larger blue pentagon.,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),676060d8382a3f0292c2c788,two small black circles followed by a larger green triangle.,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),676060d8382a3f0292c2c788,two large blue triangles followed by a smaller black circle.,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),676060d8382a3f0292c2c788,two small blue squares followed by a larger green triangle.,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 pink pentagons and one blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 black large pentagon and 1 small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small green squares and 1 large pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 big pink circles and 1 small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 pink triangles and 1 black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small green triangles and 1 pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 big pink circles and 1 small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 large blue stars and 1 small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 large blue squares and 1 small black star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 large green squares and 1 small black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 black squares 1 green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,two black pentagons 1 pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small black circles and 1 large green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small black stars and one big blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 large pink stars and 1 small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small green stars and 1 large pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 green large stars and 1 small pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 large green triangles and 1 small blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small green pentagons and one black large square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 large black triangles and one small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small green circles and 1 large blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small black circles and 1 green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 blue large triangle and 1 black small circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),67607c67fcf3f8b4093a8356,2 small blue squares and one green large triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large pink pentagons.,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large black pentagons and a small pink square.,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,the two small green squares on the left and the large pink star on the right.,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large pink circles on the left and a small black star on the right.,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small pink triangles and a large black square.,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two green triangles and a pink star.,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large pink circles on the left and a small blue triangle on the right.,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large blue stars on the left and a small black pentagon on the right.,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large blue squares.,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,the two large green squares and small black star.,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small black squares on the left and a large green pentagon on the right.,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small black pentagons on the left and a large pink circle on the right.,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small black circles.,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small black stars.,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large pink stars on the left and a small green triangle on the right.,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small green stars on the left and a large pink square on the right.,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large green stars.,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large green triangles and a small blue pentagon.,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small green pentagons on the left and a large black square on the right.,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large black triangles on the left and a small blue star on the right.,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small green circles and a large blue pentagon.,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small black circles.,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two large blue triangles on the left and a small black circle on the right.,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),67654d19b146b4fbd1285595,two small blue squares on the left and a large green triangle on the right.,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),6765751c9dc55fe925f13187,two big pink pentagons and a small triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),6765751c9dc55fe925f13187,two large black pentagons and a small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),6765751c9dc55fe925f13187,two small green triangles and a big pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6765751c9dc55fe925f13187,two big pink circles and a star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6765751c9dc55fe925f13187,two small triangles and a black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6765751c9dc55fe925f13187,two small green triangles and a big pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6765751c9dc55fe925f13187,two big pink circles and a small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6765751c9dc55fe925f13187,two big blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6765751c9dc55fe925f13187,two big blue squares and a small black triangle,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6765751c9dc55fe925f13187,two big green squares and a small black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6765751c9dc55fe925f13187,two small black squares and a big green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6765751c9dc55fe925f13187,two small black pentagons and a pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),6765751c9dc55fe925f13187,two circles and a green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),6765751c9dc55fe925f13187,two small black stars and a big blue square,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),6765751c9dc55fe925f13187,two big pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),6765751c9dc55fe925f13187,two small green stars and a big pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),6765751c9dc55fe925f13187,two big green stars and a pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),6765751c9dc55fe925f13187,two big green triangles and a small blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),6765751c9dc55fe925f13187,two green pentagons and a black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),6765751c9dc55fe925f13187,two big black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),6765751c9dc55fe925f13187,two green circles and a blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),6765751c9dc55fe925f13187,two small black circles and a big green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),6765751c9dc55fe925f13187,two big blue triangles and a small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),6765751c9dc55fe925f13187,two blue small squares and a big green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large pink pentagons and a small blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large black pentagons and a small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small green squares and a large pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small pink triangles and a large black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small green triangles and a large pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) two large pink circles and a small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large blue squares and a small black star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,two large green squares and a small black star (l to r),"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small black squares and a large green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small black pentagons and a large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small black circles and a large green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) two small black stars and a large blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) two small green stars and a large pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large green stars and a small pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large green triangles and a small blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small green pentagons and a large black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 large black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) two small green circles and a large blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small black circles and a large green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) two large blue triangles and a small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),676b11ba7e6d9f1310e3903a,(left to right) 2 small blue squares and a large green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),677459c660e284a692d73230,two pentagons and a triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),677459c660e284a692d73230,Two large pentagons and a pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),677459c660e284a692d73230,two small green squares and a large pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),677459c660e284a692d73230,"neither the large pink circles and black star, nor the card with two small pink circles and equal sized black star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),677459c660e284a692d73230,two small pink triangles and a square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),677459c660e284a692d73230,two small green triangles and a pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),677459c660e284a692d73230,"neither two large circles and a small blue triangle, nor two large squares and a small blue triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),677459c660e284a692d73230,two large blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),677459c660e284a692d73230,Two large squares and a black star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),677459c660e284a692d73230,two large green squares and a star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),677459c660e284a692d73230,two small black squares and a large green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
