autistic,prolific_pid,expression,unique_property,occlusion,set_a_dist_feature,set_a,set_b
No,6716c99dc20167dff8ac00f4,two large triangles and a pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,6716c99dc20167dff8ac00f4,two small green pentagons on the right and middle and a large black square on the right,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,6716c99dc20167dff8ac00f4,"two black triangles on the left and middle, and one blue star on the right.",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,6716c99dc20167dff8ac00f4,two green circles and a blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,6716c99dc20167dff8ac00f4,two black circles and a triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,6716c99dc20167dff8ac00f4,"two blue triangles on the left and middle, and one black circle to the right.",triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,6716c99dc20167dff8ac00f4,"two blue squares on the left and middle, and a large green triangle on the right.",blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,671ea8bad0ec9aba9873becb,pentagons and a triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,671ea8bad0ec9aba9873becb,large black pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,671ea8bad0ec9aba9873becb,small green squares and large pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
No,671ea8bad0ec9aba9873becb,large pink circles and small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,671ea8bad0ec9aba9873becb,pink triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,671ea8bad0ec9aba9873becb,small green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,671ea8bad0ec9aba9873becb,large pink circles and small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,671ea8bad0ec9aba9873becb,large blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,671ea8bad0ec9aba9873becb,large blue squares,square,no,type,"two, big, blue, square","one, small, black, star"
No,671ea8bad0ec9aba9873becb,green squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,671ea8bad0ec9aba9873becb,black squares and green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,671ea8bad0ec9aba9873becb,small black pentagons and large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,671ea8bad0ec9aba9873becb,small black circles,circle,no,type,"two, small, black, circle","one, big, green, square"
No,671ea8bad0ec9aba9873becb,small black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,671ea8bad0ec9aba9873becb,large pink stars and small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,671ea8bad0ec9aba9873becb,small green stars and large pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,671ea8bad0ec9aba9873becb,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
No,671ea8bad0ec9aba9873becb,large green triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,671ea8bad0ec9aba9873becb,green pentagons and black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,671ea8bad0ec9aba9873becb,black triangles and blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,671ea8bad0ec9aba9873becb,small green circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,671ea8bad0ec9aba9873becb,black circles and green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,671ea8bad0ec9aba9873becb,two blue triangles and black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,671ea8bad0ec9aba9873becb,small blue squares and large green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,67281acc58efb73102ff8a05,a blue triangle and 2 pink pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,67281acc58efb73102ff8a05,one small pink square and two large black pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,67281acc58efb73102ff8a05,two small green squares and one big pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
No,67281acc58efb73102ff8a05,two big pink circles and one small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,67281acc58efb73102ff8a05,one big black square and two small pink triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,67281acc58efb73102ff8a05,one big pink star and two green small triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,67281acc58efb73102ff8a05,two large pink circles and one blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,67281acc58efb73102ff8a05,two big blue stars and one black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,67281acc58efb73102ff8a05,two big blue squares and one small black star,square,no,type,"two, big, blue, square","one, small, black, star"
No,67281acc58efb73102ff8a05,two green squares and one black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,67281acc58efb73102ff8a05,a green pentagon and two black squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,67281acc58efb73102ff8a05,two small pentagons and one big pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,67281acc58efb73102ff8a05,two small black circles and one big green square,circle,no,type,"two, small, black, circle","one, big, green, square"
No,67281acc58efb73102ff8a05,two black stars and blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,67281acc58efb73102ff8a05,two big pink stars and one small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,67281acc58efb73102ff8a05,two small green stars and one big pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,67281acc58efb73102ff8a05,two big green stars and one pink small circle,star,no,type,"two, big, green, star","one, small, pink, circle"
No,67281acc58efb73102ff8a05,two large green triangles and one blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,67281acc58efb73102ff8a05,one big black square and two small green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,67281acc58efb73102ff8a05,a blue star and two black triangles,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,67281acc58efb73102ff8a05,two green circles and one blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,67281acc58efb73102ff8a05,two small black circles and one green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,67281acc58efb73102ff8a05,two big blue triangles and one small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,67281acc58efb73102ff8a05,two small blue squares and one big green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,6729144ee76e6f1806c073aa,2 pink pentagons and a blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,6729144ee76e6f1806c073aa,2 black pentagons and a pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,6729144ee76e6f1806c073aa,2 green squares and a pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
No,6729144ee76e6f1806c073aa,2 pink circles and a black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,6729144ee76e6f1806c073aa,2 pink triangles and a black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,6729144ee76e6f1806c073aa,2 green triangles and a pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,6729144ee76e6f1806c073aa,2 pink circles and a blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,6729144ee76e6f1806c073aa,2 blue stars and a black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,6729144ee76e6f1806c073aa,2 blue squares and a black star,square,no,type,"two, big, blue, square","one, small, black, star"
No,6729144ee76e6f1806c073aa,2 green squares and a black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,6729144ee76e6f1806c073aa,2 black squares and a green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,6729144ee76e6f1806c073aa,2 black pentagons and a pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,6729144ee76e6f1806c073aa,2 black circles and a green square,circle,no,type,"two, small, black, circle","one, big, green, square"
No,6729144ee76e6f1806c073aa,2 black stars and a blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,6729144ee76e6f1806c073aa,2 pink stars and a green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,6729144ee76e6f1806c073aa,2 green stars and a pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,6729144ee76e6f1806c073aa,2 green stars and a pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
No,6729144ee76e6f1806c073aa,2 green triangles and a blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,6729144ee76e6f1806c073aa,2 green pentagons and a black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,6729144ee76e6f1806c073aa,2 black triangles and a star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,6729144ee76e6f1806c073aa,2 green circles and a blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,6729144ee76e6f1806c073aa,2 black circles and a green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,6729144ee76e6f1806c073aa,2 blue triangles and a black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,6729144ee76e6f1806c073aa,2 blue squares and a green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,67323ad28ac56396efe360fb,two pentagons and a triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,67323ad28ac56396efe360fb,two big pentagons and a square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,67323ad28ac56396efe360fb,two small green squares and a big pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
No,67323ad28ac56396efe360fb,two big pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,67323ad28ac56396efe360fb,two small triangles and a square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,67323ad28ac56396efe360fb,a star and green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,67323ad28ac56396efe360fb,two big pink circles and a small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,67323ad28ac56396efe360fb,two big blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,67323ad28ac56396efe360fb,two squares and a star,square,no,type,"two, big, blue, square","one, small, black, star"
No,67323ad28ac56396efe360fb,two big green squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,67323ad28ac56396efe360fb,two small black squares and a big green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,67323ad28ac56396efe360fb,two small black pentagons and a big pink circles,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,67323ad28ac56396efe360fb,a big green square and two small circles,circle,no,type,"two, small, black, circle","one, big, green, square"
No,67323ad28ac56396efe360fb,two small black stars and a circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,67323ad28ac56396efe360fb,two big pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,67323ad28ac56396efe360fb,two small green stars and a big pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,67323ad28ac56396efe360fb,two green stars,star,no,type,"two, big, green, star","one, small, pink, circle"
No,67323ad28ac56396efe360fb,two big triangles and a blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,67323ad28ac56396efe360fb,a big black square and two small green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,67323ad28ac56396efe360fb,two big black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,67323ad28ac56396efe360fb,two circles and a pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,67323ad28ac56396efe360fb,a triangle and black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,67323ad28ac56396efe360fb,two triangles and a black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,67323ad28ac56396efe360fb,two small blue squares and a big green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,6752122d8bb6cc4aa9fe9e5e,2 pink pentagon and small blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,6752122d8bb6cc4aa9fe9e5e,2 big pentagon and one pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,6752122d8bb6cc4aa9fe9e5e,2 square and one star,square,yes,type,"two, small, green, square","one, big, pink, star"
No,6752122d8bb6cc4aa9fe9e5e,2 pink big circle and one star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,6752122d8bb6cc4aa9fe9e5e,2 triangle and one square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,6752122d8bb6cc4aa9fe9e5e,2 small green  triangle and one star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,6752122d8bb6cc4aa9fe9e5e,2 pink circles and one small triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,6752122d8bb6cc4aa9fe9e5e,2 blue big star and one pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,6752122d8bb6cc4aa9fe9e5e,2 square and one star,square,no,type,"two, big, blue, square","one, small, black, star"
No,6752122d8bb6cc4aa9fe9e5e,2 big green square and one triangle,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,6752122d8bb6cc4aa9fe9e5e,2 black square and one green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,6752122d8bb6cc4aa9fe9e5e,2 small black pentagon and one circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,6752122d8bb6cc4aa9fe9e5e,2 small circle and one square,circle,no,type,"two, small, black, circle","one, big, green, square"
No,6752122d8bb6cc4aa9fe9e5e,black star and one circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,6752122d8bb6cc4aa9fe9e5e,2 star and one triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,6752122d8bb6cc4aa9fe9e5e,2 small star and one square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,6752122d8bb6cc4aa9fe9e5e,2 star and one circle,star,no,type,"two, big, green, star","one, small, pink, circle"
No,6752122d8bb6cc4aa9fe9e5e,2 big triangle and one small pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,6752122d8bb6cc4aa9fe9e5e,2 pentagon and one square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,6752122d8bb6cc4aa9fe9e5e,2 black triangle and one star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,6752122d8bb6cc4aa9fe9e5e,2 small circles and one big pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,6752122d8bb6cc4aa9fe9e5e,2 black small circles and one green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,6752122d8bb6cc4aa9fe9e5e,2 triangle and one circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,6752122d8bb6cc4aa9fe9e5e,2 blue square and one triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,676056f30b49829661f51426,two pink pentagons and a blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,676056f30b49829661f51426,two large black pentagons and a small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,676056f30b49829661f51426,2 green squares and a pink star.,square,yes,type,"two, small, green, square","one, big, pink, star"
No,676056f30b49829661f51426,two large pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,676056f30b49829661f51426,two small pink triangles and a large black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,676056f30b49829661f51426,two green triangles and a pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,676056f30b49829661f51426,two large pink circles and a small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,676056f30b49829661f51426,two blue stars and a black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,676056f30b49829661f51426,two blue squares and a black star,square,no,type,"two, big, blue, square","one, small, black, star"
No,676056f30b49829661f51426,two green squares and a black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,676056f30b49829661f51426,two small black squares and a large green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,676056f30b49829661f51426,two small black pentagons and a large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,676056f30b49829661f51426,two black circles and a green square,circle,no,type,"two, small, black, circle","one, big, green, square"
No,676056f30b49829661f51426,two black stars and a blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,676056f30b49829661f51426,two large pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,676056f30b49829661f51426,two small green stars and a pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,676056f30b49829661f51426,two green stars and a pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
No,676056f30b49829661f51426,two green triangles and a blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,676056f30b49829661f51426,two small green pentagons and a large black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,676056f30b49829661f51426,two large black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,676056f30b49829661f51426,two small green triangles and a large blue pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,676056f30b49829661f51426,two black circles and a green triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,676056f30b49829661f51426,two blue triangles and a black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,676056f30b49829661f51426,two small blue squares and a large green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,67606e5e00aaf43f68f7242c,2 pentagons and a triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,67606e5e00aaf43f68f7242c,2 large pentagons and a smaller square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,67606e5e00aaf43f68f7242c,2 small squares and a large star,square,yes,type,"two, small, green, square","one, big, pink, star"
No,67606e5e00aaf43f68f7242c,2 large pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,67606e5e00aaf43f68f7242c,2 triangles and a square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,67606e5e00aaf43f68f7242c,2 small triangles and a large star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,67606e5e00aaf43f68f7242c,2 large circles and a small triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,67606e5e00aaf43f68f7242c,2 large blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,67606e5e00aaf43f68f7242c,2 squares and a star,square,no,type,"two, big, blue, square","one, small, black, star"
No,67606e5e00aaf43f68f7242c,2 large squares and a small star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,67606e5e00aaf43f68f7242c,2 small black squares and a large green pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,67606e5e00aaf43f68f7242c,2 small black pentagons and a large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,67606e5e00aaf43f68f7242c,2 circles and a square,circle,no,type,"two, small, black, circle","one, big, green, square"
No,67606e5e00aaf43f68f7242c,2 black stars and a circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,67606e5e00aaf43f68f7242c,2 large pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,67606e5e00aaf43f68f7242c,2 small green stars and a large pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,67606e5e00aaf43f68f7242c,2 stars and a circle,star,no,type,"two, big, green, star","one, small, pink, circle"
No,67606e5e00aaf43f68f7242c,2 large triangles and a small pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,67606e5e00aaf43f68f7242c,2 small green pentagons and a large black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,67606e5e00aaf43f68f7242c,2 black triangles and a smaller blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,67606e5e00aaf43f68f7242c,2 small circles and a pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,67606e5e00aaf43f68f7242c,2 black circles and a triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,67606e5e00aaf43f68f7242c,2 large blue triangles and a small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,67606e5e00aaf43f68f7242c,2 small blue squares and a large green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,6760a844a036a4dfb27a2540,two pink pentagons and a small blue triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,6760a844a036a4dfb27a2540,two big black pentagons and a small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,6760a844a036a4dfb27a2540,a big pink star and two small green squares,square,yes,type,"two, small, green, square","one, big, pink, star"
No,6760a844a036a4dfb27a2540,two big pink circles and a small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,6760a844a036a4dfb27a2540,one black square and two smaller pink triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,6760a844a036a4dfb27a2540,a big pink star and two small green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,6760a844a036a4dfb27a2540,two pink circles and a small blue triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,6760a844a036a4dfb27a2540,two big blue stars and a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,6760a844a036a4dfb27a2540,2 squares and one star,square,no,type,"two, big, blue, square","one, small, black, star"
No,6760a844a036a4dfb27a2540,two green squares and a smaller black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,6760a844a036a4dfb27a2540,a green pentagon and two smaller black squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,6760a844a036a4dfb27a2540,a pink circle and two small black pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,6760a844a036a4dfb27a2540,a big green square and two small black circles,circle,no,type,"two, small, black, circle","one, big, green, square"
No,6760a844a036a4dfb27a2540,a big blue circle and two small black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,6760a844a036a4dfb27a2540,two pink stars and a smaller green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,6760a844a036a4dfb27a2540,one pink square and two smaller green stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,6760a844a036a4dfb27a2540,two green stars and a small pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
No,6760a844a036a4dfb27a2540,two big triangles and a small blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,6760a844a036a4dfb27a2540,a black square and two small green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,6760a844a036a4dfb27a2540,two black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,6760a844a036a4dfb27a2540,a blue pentagon and two small green circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,6760a844a036a4dfb27a2540,a big green triangle and two smaller black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,6760a844a036a4dfb27a2540,two blue triangles and a small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,6760a844a036a4dfb27a2540,one big green triangle and two smaller blue squares,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,67755e6f391dd47ac7525c87,pentagon and triangle shape,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,67755e6f391dd47ac7525c87,a pentagon shape,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,67755e6f391dd47ac7525c87,star shape,square,yes,type,"two, small, green, square","one, big, pink, star"
No,67755e6f391dd47ac7525c87,big circles and star shapes,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,67755e6f391dd47ac7525c87,square and star shapes,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,67755e6f391dd47ac7525c87,tiny triangles and star shapes,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,67755e6f391dd47ac7525c87,circles and triangle shape,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,67755e6f391dd47ac7525c87,huge star shape,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,67755e6f391dd47ac7525c87,squares and star shape,square,no,type,"two, big, blue, square","one, small, black, star"
No,67755e6f391dd47ac7525c87,square shape,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
No,67755e6f391dd47ac7525c87,squares and pentagon shape,square,yes,type,"two, small, black, square","one, big, green, pentagon"
No,67755e6f391dd47ac7525c87,tiny pentagons and circle shape,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
No,67755e6f391dd47ac7525c87,square shape,circle,no,type,"two, small, black, circle","one, big, green, square"
No,67755e6f391dd47ac7525c87,black stars and a circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
No,67755e6f391dd47ac7525c87,stars and triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
No,67755e6f391dd47ac7525c87,tiny stars and square shapes,small,yes,non_type,"two, small, green, star","one, big, pink, square"
No,67755e6f391dd47ac7525c87,stars and circle shapes,star,no,type,"two, big, green, star","one, small, pink, circle"
No,67755e6f391dd47ac7525c87,big triangles and a pentagon shape,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
No,67755e6f391dd47ac7525c87,tiny pentagons and square shape,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
No,67755e6f391dd47ac7525c87,black triangles and star shape,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
No,67755e6f391dd47ac7525c87,circles and pentagon shapes,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
No,67755e6f391dd47ac7525c87,tiny black circles and triangle shapes,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
No,67755e6f391dd47ac7525c87,triangles and circle shape,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
No,67755e6f391dd47ac7525c87,triangle shape,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
No,6779525aba9a9ab25840e9fa,the two pentagons next to the triangle,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
No,6779525aba9a9ab25840e9fa,the two large black pentagons and the 1 small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
No,6779525aba9a9ab25840e9fa,"2 small green squares on the left, right is a large pink star",square,yes,type,"two, small, green, square","one, big, pink, star"
No,6779525aba9a9ab25840e9fa,the two large pink circles and the small black star on the right,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
No,6779525aba9a9ab25840e9fa,the two triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
No,6779525aba9a9ab25840e9fa,"the two small green triangles on the left, large pink star on the right","small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
No,6779525aba9a9ab25840e9fa,the two circles next to the small triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
No,6779525aba9a9ab25840e9fa,"two large blue stars on the left, small black pentagon on the right","big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
No,6779525aba9a9ab25840e9fa,the two large blue squares and the one small black star,square,no,type,"two, big, blue, square","one, small, black, star"
No,6779525aba9a9ab25840e9fa,the two green squares and the one black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
